store_ID,nb_customers_on_day,open,promotion,school_holiday,Predicted_Sales
237,576,1,1,0,4357.285714285715
961,0,0,0,0,0.0
783,611,1,1,0,6233.2
741,1166,1,1,0,10903.5
178,721,1,0,0,7198.166666666667
521,500,1,1,0,6124.166666666667
603,963,1,0,0,6294.857142857143
447,803,1,1,0,8230.33575883576
622,359,1,0,1,3142.8
68,1113,1,1,0,7184.714285714285
856,1004,1,1,0,7593.285714285715
106,0,0,0,0,0.0
11,1250,1,1,0,8939.6
482,1057,1,1,0,9851.714285714286
1101,888,1,0,0,8161.625
507,608,1,0,0,7039.428571428572
1043,0,0,0,0,0.0
808,782,1,1,0,9739.375
301,635,1,0,0,4976.2
1011,732,1,1,1,8874.0
380,0,0,0,0,0.0
820,1194,1,1,0,13484.666666666666
612,497,1,1,0,9230.6
3,933,1,1,1,8728.0
806,385,1,0,0,4595.2
169,744,1,0,0,7240.333333333333
1102,657,1,0,0,6271.2
760,0,0,0,0,0.0
323,657,1,0,0,7515.3
147,900,1,1,0,8516.9
557,509,1,0,1,4542.10650887574
691,453,1,0,1,5601.285714285715
731,1057,1,1,0,10705.75
680,1414,1,0,0,8259.4
572,569,1,0,0,6331.428571428572
63,535,1,0,1,5110.641025641025
711,504,1,0,0,6104.666666666667
197,0,0,0,0,0.0
970,522,1,1,0,4510.825
79,533,1,1,1,5354.5
489,276,1,0,0,2820.4
877,959,1,1,0,7460.8
361,645,1,1,0,6695.571428571428
998,0,0,0,0,0.0
832,444,1,0,1,4632.2
1101,1535,1,0,1,12650.25
206,543,1,0,0,5049.9
763,0,0,0,1,0.0
828,0,0,0,1,0.0
31,611,1,1,0,6538.568306010929
45,401,1,1,0,5620.0
128,519,1,1,0,6427.833333333333
656,295,1,0,0,2334.1666666666665
579,0,0,0,0,0.0
649,164,1,0,0,1420.3636363636363
654,766,1,1,0,7529.111111111111
388,1134,1,1,0,10656.92
705,620,1,0,0,4636.666666666667
66,573,1,1,0,7085.75
1081,1172,1,1,0,8045.666666666667
1071,727,1,1,1,7358.555555555556
907,1080,1,1,1,9223.333333333334
1046,609,1,0,0,7167.4
905,1556,1,1,1,11243.555555555555
300,0,0,1,1,0.0
561,540,1,0,0,5346.375
399,604,1,1,0,6079.666666666667
275,593,1,1,0,6434.020107238606
1053,788,1,0,0,6298.785714285715
786,855,1,1,0,7659.6
926,641,1,1,1,9629.777777777777
994,384,1,0,0,3303.5
396,1323,1,1,0,12269.888888888889
33,842,1,0,0,8282.833333333334
1050,0,0,0,0,0.0
117,534,1,1,0,4363.8
896,933,1,0,0,5406.6
502,0,0,0,0,0.0
1115,361,1,0,0,5167.0
73,633,1,1,0,6802.334090909091
203,763,1,0,0,5607.285714285715
430,0,0,0,1,0.0
525,898,1,1,0,10580.75
108,675,1,0,0,8198.222222222223
368,507,1,0,0,6103.125
886,716,1,1,0,8206.527272727273
666,747,1,0,0,6775.917587939699
3,394,1,0,0,3293.8333333333335
1037,641,1,0,0,5766.046875
386,522,1,0,0,5405.044642857143
91,688,1,0,1,5825.909090909091
444,1530,1,1,0,13713.2
567,720,1,1,0,5635.0
212,530,1,1,0,5739.055555555556
160,492,1,0,0,5083.405063291139
381,1125,1,1,0,10993.645161290322
879,0,0,0,0,0.0
746,0,0,0,1,0.0
1071,923,1,1,0,8346.875
817,3976,1,1,0,28156.2
794,0,0,0,0,0.0
885,824,1,1,0,6285.0
519,691,1,1,0,8581.2
165,421,1,0,0,3754.957142857143
320,1863,1,1,0,13539.666666666666
14,765,1,1,0,7159.425531914893
8,914,1,1,0,8875.142857142857
657,638,1,0,0,5673.628428927681
592,324,1,0,0,2365.4285714285716
229,895,1,1,1,11230.666666666666
294,757,1,1,1,5917.777777777777
43,0,0,0,0,0.0
487,697,1,1,1,7656.8
469,1419,1,0,0,10509.8
11,1584,1,1,0,14667.0
797,367,1,0,0,3581.25
669,0,0,0,0,0.0
454,713,1,1,0,5756.625
746,427,1,1,0,4823.6
234,779,1,0,1,7310.4
762,488,1,1,0,5423.4
259,2104,1,1,0,10302.666666666666
582,874,1,0,1,6581.444444444444
60,576,1,0,1,5756.567073170731
1105,383,1,1,0,3259.6666666666665
144,823,1,0,0,8542.555555555555
1096,618,1,0,0,5064.375
98,451,1,1,0,5504.8
1022,785,1,0,0,6453.6
773,817,1,1,0,5812.125
395,0,0,0,0,0.0
822,0,0,0,0,0.0
947,973,1,1,0,6782.571428571428
397,816,1,1,1,6446.285714285715
210,264,1,0,0,2505.5714285714284
1050,828,1,1,1,5680.4
483,906,1,1,0,7388.2
1039,734,1,0,0,5327.272727272727
34,936,1,1,0,7370.166666666667
1069,1134,1,1,0,9306.714285714286
515,606,1,0,1,7086.714285714285
11,1124,1,1,1,8393.57142857143
688,381,1,1,0,4015.5555555555557
255,676,1,1,0,6278.584905660377
702,361,1,1,0,4706.833333333333
1033,1280,1,0,0,12554.142857142857
802,517,1,1,0,7226.714285714285
74,928,1,1,0,7124.6
780,0,0,0,0,0.0
1000,575,1,1,0,5074.333333333333
649,480,1,1,0,5126.833333333333
984,608,1,0,0,5499.559707554833
640,0,0,0,0,0.0
900,662,1,1,0,7251.733333333334
488,319,1,0,0,2791.0
422,432,1,1,1,4221.6
791,812,1,0,0,6864.177796327212
1036,503,1,1,1,5701.5
680,747,1,1,0,5030.5
902,684,1,1,0,5283.0
238,1022,1,0,0,6391.0
540,357,1,0,1,4878.285714285715
752,518,1,1,0,6076.56
534,740,1,1,0,10547.4
497,969,1,0,0,7302.0
291,861,1,1,0,8281.285714285714
410,679,1,0,0,4625.2
560,1479,1,1,0,13125.285714285714
268,522,1,0,1,4021.125
746,497,1,0,0,5412.293333333333
864,586,1,0,0,3794.3333333333335
76,885,1,0,0,8220.4
550,434,1,0,0,4862.375
806,0,0,1,1,0.0
496,0,0,0,1,0.0
448,1021,1,1,0,12629.125
431,0,0,0,0,0.0
573,368,1,1,1,4509.6
1033,1165,1,0,0,11197.8
246,983,1,1,0,7636.8
649,320,1,0,0,2728.25
5,0,0,1,0,0.0
863,358,1,0,0,2532.8333333333335
250,545,1,0,0,6309.333333333333
556,1056,1,1,1,9737.5
435,552,1,1,0,6182.121673003802
424,0,0,0,0,0.0
524,878,1,0,0,7302.2
359,568,1,1,1,6619.4
1001,739,1,1,0,7347.997920997921
971,1182,1,1,0,11755.2
962,881,1,0,0,5961.875
1049,0,0,0,0,0.0
400,994,1,0,0,6718.2
1110,0,0,0,0,0.0
864,618,1,0,0,4010.777777777778
234,0,0,0,0,0.0
908,370,1,1,0,4584.0
649,367,1,0,0,3111.0
196,942,1,1,0,8028.166666666667
561,0,0,0,0,0.0
822,447,1,0,0,4847.8
638,0,0,0,0,0.0
953,853,1,1,0,10218.0
435,433,1,1,1,4000.6
119,0,0,0,0,0.0
78,0,0,0,0,0.0
97,868,1,1,0,8651.5
917,875,1,0,0,7249.444444444444
81,544,1,1,0,6934.0
859,677,1,1,0,7821.833333333333
272,630,1,0,0,5365.375
39,596,1,0,0,4058.1666666666665
420,292,1,0,0,2981.1071428571427
870,946,1,0,0,9813.888888888889
933,899,1,0,1,6612.666666666667
352,517,1,0,0,4938.083333333333
195,0,0,0,0,0.0
751,500,1,1,0,6076.56
554,325,1,0,0,3113.5714285714284
1010,762,1,1,0,8439.978723404256
992,416,1,0,0,3329.8333333333335
622,431,1,1,0,4396.4
864,630,1,1,0,4848.8
353,1531,1,0,0,6216.333333333333
735,849,1,1,0,9080.433333333332
14,0,0,0,0,0.0
453,308,1,0,0,2671.6857142857143
164,683,1,1,0,7369.277777777777
264,953,1,1,1,7932.833333333333
80,653,1,0,0,8244.4
739,796,1,1,0,10605.2
495,408,1,1,0,5744.625
872,959,1,1,1,10415.5
218,351,1,0,0,2451.714285714286
770,596,1,1,0,5676.25
505,0,0,0,0,0.0
551,811,1,0,1,4937.7
481,453,1,0,1,4418.631958762887
806,463,1,0,0,5319.5
170,505,1,0,0,5083.405063291139
551,843,1,0,1,5208.538461538462
966,0,0,0,0,0.0
1077,660,1,1,0,7001.2
61,442,1,0,0,3007.0
1059,953,1,0,0,6171.222222222223
91,0,0,0,0,0.0
813,0,0,0,0,0.0
718,810,1,0,1,6864.177796327212
638,515,1,1,0,6317.833333333333
896,1007,1,0,0,6356.4
907,852,1,1,0,6328.5
44,0,0,0,0,0.0
560,1729,1,0,0,13435.0
676,2029,1,1,0,8547.666666666666
182,0,0,0,0,0.0
712,0,0,0,0,0.0
231,403,1,1,0,5138.2
961,0,0,0,0,0.0
877,866,1,1,0,6445.545454545455
589,154,1,0,0,1398.5714285714287
913,1195,1,1,1,9226.8
993,0,0,0,0,0.0
1057,751,1,0,0,7079.714285714285
357,866,1,0,0,5995.285714285715
976,521,1,0,1,4571.5609756097565
814,871,1,1,0,11540.0
473,283,1,0,0,2043.5714285714287
161,1100,1,1,0,10144.182692307691
194,408,1,1,0,4831.5
154,806,1,1,0,10377.285714285714
951,540,1,0,0,4877.449438202248
483,686,1,1,0,5782.4
913,929,1,0,0,6382.111111111111
607,492,1,1,0,4558.333333333333
573,0,0,0,0,0.0
565,548,1,0,0,4096.4
448,541,1,0,1,5477.833333333333
563,851,1,1,0,8431.899285714286
1014,966,1,0,1,8390.57142857143
22,321,1,0,0,2783.8571428571427
887,491,1,0,0,5552.857142857143
499,736,1,1,0,5212.6
216,1228,1,1,0,11273.085714285715
92,679,1,1,0,8035.238095238095
241,637,1,0,0,5727.0
295,533,1,0,0,3655.625
1004,349,1,0,1,3579.0
24,1534,1,1,0,14667.0
595,1858,1,0,1,14743.4
483,0,0,0,0,0.0
27,1257,1,0,0,11195.111111111111
662,839,1,1,0,9717.333333333334
95,715,1,0,0,5775.5
505,604,1,1,0,6051.95652173913
935,0,0,0,0,0.0
240,335,1,0,0,3339.3888888888887
477,511,1,0,0,4938.28645294726
900,0,0,0,0,0.0
847,0,0,0,0,0.0
641,783,1,1,0,8522.0
564,0,0,0,0,0.0
704,1118,1,1,0,10457.339285714286
1057,528,1,0,0,5067.5
464,1347,1,1,1,11679.833333333334
84,1374,1,1,0,13006.217391304348
191,673,1,0,0,5827.333333333333
70,595,1,0,0,5756.567073170731
714,0,0,1,0,0.0
781,830,1,1,0,6738.0
1074,0,0,0,0,0.0
90,1056,1,0,0,7685.444444444444
884,523,1,1,0,5553.5
712,506,1,0,0,5224.933333333333
361,657,1,0,0,5813.142857142857
285,0,0,0,0,0.0
849,808,1,0,0,6543.9447154471545
694,1064,1,0,0,8496.0
324,622,1,0,0,4212.142857142857
173,925,1,0,1,6948.315789473684
21,0,0,0,0,0.0
582,598,1,0,1,4663.5
1070,1098,1,1,0,10157.5
947,1686,1,0,0,9031.8
485,373,1,0,0,3946.1111111111113
215,683,1,1,0,9593.833333333334
238,710,1,0,0,6552.5
370,599,1,1,0,6434.020107238606
178,1032,1,0,0,7924.5
901,639,1,1,1,7258.210526315789
998,399,1,1,1,5210.333333333333
719,458,1,0,0,4920.555555555556
174,396,1,1,0,4718.571428571428
18,619,1,0,0,5007.222222222223
103,415,1,1,0,4814.625
1003,0,0,0,0,0.0
611,471,1,0,0,5226.7
846,1332,1,1,1,13167.0
696,927,1,0,0,6570.8
763,605,1,1,0,6913.0
349,807,1,1,0,7865.8
920,614,1,0,0,5499.559707554833
281,0,0,0,0,0.0
537,437,1,0,0,4418.631958762887
890,494,1,1,0,6789.375
70,663,1,1,1,6980.497530864198
356,426,1,1,0,5713.0
374,823,1,0,0,6374.076923076923
188,442,1,1,0,5097.285714285715
585,829,1,0,0,5080.5
356,402,1,0,1,5076.571428571428
185,0,0,0,0,0.0
346,473,1,0,0,4674.128728414443
532,0,0,0,0,0.0
402,653,1,1,0,6658.307692307692
209,633,1,0,0,5268.6
387,0,0,0,0,0.0
579,0,0,0,0,0.0
408,442,1,0,0,4105.171428571429
334,569,1,0,1,5151.3125
1020,990,1,0,0,7175.6
671,559,1,0,1,5371.471830985915
194,403,1,0,0,4481.797468354431
875,678,1,1,1,7962.8
651,853,1,0,0,6491.5
897,0,0,0,0,0.0
60,0,0,0,0,0.0
572,454,1,0,0,5147.5
402,492,1,0,1,4542.10650887574
481,0,0,0,1,0.0
295,500,1,1,0,4917.444444444444
421,1113,1,1,1,10751.4
715,673,1,0,0,6166.954545454545
869,1241,1,0,1,11157.75
776,474,1,0,1,3984.9166666666665
297,690,1,1,1,6977.0
580,1540,1,1,1,9806.166666666666
314,0,0,0,0,0.0
345,0,0,0,0,0.0
453,253,1,0,0,2296.6
843,920,1,0,0,6981.833333333333
437,593,1,1,0,6434.020107238606
866,542,1,1,1,7956.2
177,547,1,1,0,4828.4
703,424,1,1,0,4058.5
25,1611,1,1,0,11278.0
939,453,1,0,1,4262.423880597015
271,879,1,1,1,8645.5
799,806,1,0,0,8144.709090909091
180,1062,1,0,0,8710.333333333334
1078,475,1,0,0,5595.4
720,679,1,0,0,6166.954545454545
979,698,1,1,0,7294.268
333,0,0,0,0,0.0
575,641,1,1,0,7370.777777777777
804,366,1,0,0,3902.4285714285716
195,1628,1,1,0,15374.166666666666
544,1290,1,0,0,8814.4
679,1063,1,1,0,10028.8
452,408,1,1,0,4674.0
72,409,1,0,0,3322.75
995,743,1,0,1,8197.0
736,550,1,1,0,6194.555555555556
291,483,1,0,0,4659.774302620456
616,786,1,0,0,7250.142857142857
97,1000,1,1,0,11943.5
422,0,0,0,0,0.0
724,0,0,0,0,0.0
728,533,1,0,0,5939.222222222223
760,1289,1,1,1,7865.8
845,410,1,1,1,6287.166666666667
754,834,1,0,0,7233.506958250497
811,780,1,1,0,5081.857142857143
707,723,1,0,0,6414.538461538462
34,1164,1,1,1,13726.5
789,590,1,0,0,3260.7272727272725
940,0,0,0,0,0.0
1001,619,1,0,0,4798.260869565217
676,761,1,0,0,6775.917587939699
565,651,1,0,0,5290.4
921,0,0,0,0,0.0
390,0,0,0,0,0.0
812,0,0,0,0,0.0
1060,1116,1,0,1,9747.0
75,563,1,0,0,5327.964989059081
188,354,1,0,0,3530.2421875
599,828,1,1,0,9502.4
539,1221,1,1,0,11728.75
242,292,1,0,0,2878.2330508474574
1077,507,1,0,0,4020.375
151,676,1,1,0,6978.630681818182
513,2008,1,1,1,17834.0
229,700,1,1,0,8434.9
907,1381,1,0,0,13774.0
873,0,0,0,1,0.0
260,0,0,0,0,0.0
240,587,1,1,0,6434.020107238606
692,812,1,0,0,6864.177796327212
809,0,0,0,0,0.0
900,725,1,1,0,7718.107142857143
57,700,1,0,1,7140.0609756097565
574,656,1,0,0,8125.5
834,635,1,1,0,5931.285714285715
195,1365,1,1,0,11457.692307692309
478,432,1,0,0,4418.631958762887
330,357,1,0,0,3221.6666666666665
677,533,1,0,0,6140.533333333334
87,341,1,0,0,3327.6415094339623
77,749,1,1,0,8917.42857142857
753,865,1,0,0,7581.179797979798
592,0,0,0,0,0.0
604,496,1,0,0,4789.886908420405
612,403,1,1,0,6737.714285714285
979,0,0,0,0,0.0
686,734,1,0,0,5179.821428571428
667,0,0,0,0,0.0
250,0,0,0,1,0.0
640,843,1,1,0,11532.4
476,809,1,1,0,8230.33575883576
643,712,1,0,0,5579.0
44,560,1,0,0,5306.333333333333
1044,700,1,0,0,6194.86
208,0,0,0,0,0.0
459,1027,1,0,1,8159.8
146,0,0,0,0,0.0
1027,0,0,0,0,0.0
1017,777,1,0,0,5288.555555555556
25,1378,1,0,0,8993.5
457,0,0,0,0,0.0
829,1016,1,1,0,8566.444444444445
643,1048,1,1,0,8681.2
291,0,0,0,0,0.0
614,962,1,0,1,6050.666666666667
50,319,1,0,0,3688.0
663,981,1,0,1,7339.25
872,745,1,0,0,6394.118251928021
892,709,1,0,0,6273.499136442141
404,627,1,1,0,4990.571428571428
660,0,0,0,0,0.0
935,566,1,0,0,5025.857142857143
311,583,1,0,0,5188.923076923077
319,1070,1,0,0,9170.0
159,0,0,0,0,0.0
17,0,0,0,0,0.0
239,582,1,0,0,4850.857142857143
388,882,1,0,1,8016.4
12,609,1,0,1,4947.833333333333
672,1059,1,0,0,6554.888888888889
90,594,1,0,1,5125.357142857143
639,721,1,1,1,8422.6
767,790,1,1,0,8424.333333333334
771,1198,1,1,0,9956.0
1001,558,1,0,0,4134.48
8,643,1,0,0,4562.4
135,0,0,0,0,0.0
402,527,1,0,0,4635.738095238095
239,319,1,0,0,2978.3333333333335
904,422,1,0,0,4658.333333333333
822,592,1,0,0,6704.4
727,482,1,1,0,4737.285714285715
544,1961,1,0,0,13625.25
262,4119,1,1,0,27454.375
973,709,1,0,1,5843.752808988764
1109,0,0,0,0,0.0
249,0,0,0,0,0.0
965,0,0,0,0,0.0
728,487,1,0,0,4142.0
815,905,1,0,0,8829.333333333334
657,780,1,1,1,6173.363636363636
981,0,0,0,0,0.0
808,705,1,1,0,9038.8
501,0,0,0,0,0.0
1103,397,1,1,0,5301.857142857143
690,691,1,0,0,4290.428571428572
882,992,1,1,0,8572.6
538,308,1,0,0,2015.75
635,201,1,0,0,1987.0
362,1107,1,1,0,8935.5
370,629,1,0,0,6793.2
898,693,1,0,0,5971.224489795918
569,796,1,1,0,5983.166666666667
1080,0,0,0,0,0.0
366,631,1,1,1,6328.0
340,670,1,0,0,5162.0
317,480,1,1,0,4558.909090909091
1030,180,1,0,0,1981.3333333333333
534,430,1,0,0,4418.631958762887
907,0,0,0,0,0.0
778,651,1,0,0,4649.25
548,450,1,1,1,6383.142857142857
103,336,1,0,0,3408.8333333333335
451,445,1,0,0,4418.631958762887
278,904,1,0,0,8549.0
806,0,0,0,1,0.0
821,520,1,0,1,4948.506329113924
344,1006,1,0,0,6464.9
212,614,1,1,1,7279.482587064676
747,793,1,1,1,9231.2
155,579,1,1,0,6128.0
649,371,1,0,0,3146.3
16,848,1,0,0,6233.1
526,1533,1,0,0,10097.166666666666
982,643,1,0,1,7132.863636363636
401,635,1,0,1,6021.6461538461535
321,646,1,1,0,6621.469622331691
527,1049,1,1,1,11962.666666666666
162,521,1,0,0,5160.072115384615
36,1134,1,0,0,9951.555555555555
854,644,1,1,0,6521.166666666667
576,0,0,0,0,0.0
250,681,1,1,0,8013.8875
845,362,1,0,0,4820.2
726,1192,1,1,0,12457.513513513513
464,1468,1,0,1,10927.166666666666
947,963,1,1,0,6782.571428571428
274,1237,1,0,0,5597.8
322,453,1,0,0,4108.835648148148
784,728,1,0,0,5837.222222222223
602,518,1,0,0,5030.533333333334
961,793,1,1,0,7699.758620689655
1113,691,1,1,0,7728.2
1075,881,1,0,1,8949.4
123,464,1,0,0,4477.872611464968
752,524,1,1,0,6076.56
40,818,1,0,0,6592.111111111111
635,619,1,1,1,6663.096666666666
250,727,1,1,0,10595.142857142857
491,0,0,0,0,0.0
648,571,1,0,0,5143.273504273504
63,677,1,0,0,6812.2
681,323,1,0,0,2510.714285714286
80,583,1,0,0,7422.578947368421
1049,624,1,0,1,3508.375
1036,513,1,1,0,5701.5
645,1307,1,1,0,10840.28947368421
475,0,0,0,0,0.0
480,558,1,0,1,4046.9333333333334
749,996,1,1,0,9741.25
618,476,1,0,1,6307.75
361,0,0,0,0,0.0
233,0,0,0,0,0.0
815,0,0,0,1,0.0
193,868,1,1,0,7641.983606557377
335,2424,1,0,0,12106.0
589,397,1,0,1,3867.008583690987
9,0,0,0,0,0.0
813,634,1,1,0,5780.142857142857
682,1360,1,0,1,8126.6
124,619,1,1,1,6538.568306010929
493,792,1,1,0,8032.888888888889
796,0,0,0,0,0.0
516,640,1,0,0,4422.222222222223
732,434,1,1,0,4071.4444444444443
582,1070,1,1,0,9665.833333333334
1069,0,0,0,0,0.0
765,791,1,1,0,9411.333333333334
783,686,1,1,0,7152.7
109,594,1,0,0,5628.671457905544
923,756,1,1,0,7609.959612277868
33,0,0,0,1,0.0
686,984,1,1,0,8050.5
194,389,1,1,0,4326.416666666667
673,406,1,0,0,4121.6
205,0,0,0,0,0.0
1071,798,1,1,0,7840.704630788486
367,587,1,1,0,6434.020107238606
605,685,1,0,1,7671.0
366,643,1,0,0,5818.8
234,918,1,0,0,8851.0
841,404,1,1,0,3409.0
899,215,1,0,0,2068.4285714285716
459,2296,1,0,1,18701.0
663,737,1,0,1,5407.0
781,752,1,1,1,6010.823529411765
23,0,0,0,0,0.0
81,574,1,1,0,7143.428571428572
93,327,1,0,0,3260.8
607,430,1,0,1,4027.3275862068967
872,863,1,1,0,9209.931034482759
910,660,1,1,1,6104.349650349651
861,324,1,0,0,2035.4
150,667,1,0,0,5970.0
1070,879,1,0,0,6705.166666666667
100,645,1,0,0,7041.333333333333
1095,600,1,0,1,3618.2
671,572,1,1,0,6282.468629961588
619,0,0,0,0,0.0
722,1485,1,0,0,8619.333333333334
253,921,1,1,0,8044.375
570,0,0,0,0,0.0
766,491,1,1,0,6037.125
967,745,1,0,0,6792.8
118,605,1,1,0,6538.568306010929
663,0,0,0,0,0.0
52,577,1,1,0,9272.0
494,1288,1,1,0,10563.329787234043
376,861,1,0,0,6825.375
1075,1003,1,0,1,9781.5
442,590,1,1,0,6434.020107238606
909,961,1,0,0,9026.111111111111
941,558,1,0,1,5090.054054054054
33,828,1,0,1,8239.8
919,633,1,0,1,5499.559707554833
217,0,0,0,0,0.0
920,489,1,0,0,4555.627906976744
970,0,0,0,0,0.0
630,1046,1,1,0,10064.142857142857
482,946,1,1,0,8670.047619047618
292,761,1,1,0,6216.115384615385
371,548,1,1,0,7323.6
759,758,1,0,1,6835.0
929,584,1,0,1,4417.666666666667
794,569,1,1,0,3482.1666666666665
96,571,1,0,1,5190.290024630542
770,921,1,1,0,8598.6
1036,705,1,1,0,6417.4
1086,1129,1,1,0,12800.2
385,710,1,1,0,8141.0
144,826,1,1,1,9347.5
11,994,1,0,0,6706.2
654,850,1,1,0,8532.15
120,524,1,0,0,5277.625
493,794,1,0,0,6517.94708994709
567,641,1,0,0,5081.4
79,456,1,0,0,4140.25
222,633,1,1,1,7324.412698412699
24,757,1,0,1,8144.166666666667
848,821,1,1,0,7504.555555555556
1106,652,1,1,1,6604.857142857143
773,657,1,0,1,4830.8
717,521,1,1,0,5089.5
565,695,1,1,0,6363.444444444444
1010,1044,1,0,0,8354.714285714286
1070,727,1,0,0,5438.8
402,0,0,0,0,0.0
111,486,1,0,0,4901.612903225807
993,0,0,0,0,0.0
565,0,0,0,0,0.0
881,491,1,0,0,2943.3333333333335
727,0,0,0,1,0.0
96,605,1,0,0,5628.671457905544
346,618,1,1,0,6837.484210526316
965,737,1,0,0,5843.752808988764
834,626,1,0,0,5123.166666666667
29,812,1,1,0,9674.5
119,522,1,0,0,4612.3
469,1468,1,1,0,11678.777777777777
496,659,1,0,1,5686.2
247,629,1,0,0,7108.75
1075,1218,1,1,1,13385.166666666666
621,697,1,0,0,4796.5
935,0,0,0,0,0.0
542,466,1,0,0,4734.782945736434
470,1741,1,0,0,11868.4
38,634,1,0,0,6876.428571428572
245,1090,1,1,0,9873.708333333334
908,0,0,0,0,0.0
490,0,0,0,0,0.0
219,0,0,0,0,0.0
798,340,1,0,0,2964.222222222222
497,1150,1,1,0,9580.2
636,529,1,0,0,3626.4375
636,0,0,0,0,0.0
347,475,1,0,0,4674.128728414443
1003,0,0,0,0,0.0
287,954,1,0,0,9985.0
394,571,1,0,0,6701.8
1103,0,0,0,0,0.0
152,532,1,0,0,5160.072115384615
523,2116,1,0,1,18382.0
1087,538,1,0,0,5103.6
168,1027,1,1,0,10101.446827524576
89,0,0,1,1,0.0
854,619,1,0,0,5595.833333333333
184,545,1,0,1,5190.290024630542
809,645,1,0,0,6940.5
55,569,1,0,0,5327.964989059081
313,691,1,1,0,7689.4
528,914,1,0,1,9267.833333333334
561,0,0,0,1,0.0
1113,632,1,0,0,5426.833333333333
796,605,1,0,1,6135.333333333333
957,778,1,0,0,6459.428571428572
848,672,1,0,1,5483.125
451,432,1,1,0,5238.285714285715
998,534,1,1,0,4474.8
106,828,1,1,0,8701.8
334,544,1,1,0,5767.818181818182
265,545,1,1,0,5365.416666666667
127,0,0,0,0,0.0
392,0,0,0,0,0.0
803,686,1,1,0,8933.166666666666
382,0,0,0,0,0.0
158,0,0,0,0,0.0
417,872,1,0,1,7574.25
761,739,1,0,0,6586.777777777777
173,786,1,0,0,6247.25
276,569,1,0,0,4312.222222222223
669,378,1,0,0,4204.166666666667
174,407,1,0,1,4786.714285714285
978,961,1,1,0,7268.875
167,0,0,0,0,0.0
569,759,1,1,0,5518.857142857143
940,851,1,1,0,8425.898550724638
665,0,0,0,1,0.0
305,502,1,0,0,5012.0526315789475
537,682,1,1,0,6302.8
334,486,1,0,1,4659.774302620456
58,0,0,0,1,0.0
923,711,1,0,0,6273.499136442141
130,0,0,0,0,0.0
145,1329,1,1,0,9869.333333333334
1053,903,1,0,0,7148.1
752,822,1,1,1,7461.153846153846
494,731,1,0,0,4743.222222222223
507,545,1,0,0,5297.2746987951805
525,780,1,0,0,8380.142857142857
329,1048,1,1,0,9435.777777777777
16,1087,1,1,0,11575.714285714286
419,746,1,0,0,4296.2
1044,882,1,1,0,6798.0
746,0,0,0,0,0.0
202,530,1,1,0,6594.171428571429
451,346,1,0,1,3942.8333333333335
11,1536,1,1,0,14667.0
482,0,0,0,0,0.0
362,0,0,0,0,0.0
380,1145,1,0,0,10366.857142857143
743,384,1,0,0,3281.9
270,1087,1,0,0,7822.5
21,0,0,0,0,0.0
691,741,1,1,1,10760.8
628,780,1,1,0,6345.333333333333
697,1064,1,1,0,11155.857142857143
118,812,1,1,0,10437.666666666666
897,0,0,0,0,0.0
206,0,0,0,0,0.0
181,0,0,0,0,0.0
1041,605,1,0,0,5149.166666666667
1005,941,1,0,0,6088.666666666667
350,663,1,0,0,7649.6
1079,518,1,0,0,6151.166666666667
268,644,1,1,0,6621.469622331691
648,603,1,1,0,6663.096666666666
1032,946,1,1,1,8866.166666666666
451,485,1,1,0,6162.0
608,1246,1,0,1,8200.4
179,1047,1,0,0,9168.2
859,671,1,0,1,6514.857142857143
51,412,1,0,0,5240.2
625,0,0,0,0,0.0
382,0,0,0,0,0.0
894,1034,1,1,0,8588.666666666666
934,574,1,0,0,5025.857142857143
921,1168,1,0,0,9144.42857142857
738,731,1,0,0,8557.555555555555
221,582,1,1,0,6308.5
559,723,1,0,0,4888.0
731,771,1,0,0,6235.963636363636
828,752,1,1,0,6587.375
70,656,1,1,0,6980.497530864198
839,831,1,1,0,7073.944444444444
942,453,1,1,0,5997.0
186,334,1,0,1,3141.1272727272726
1026,1081,1,0,0,7800.625
628,0,0,0,0,0.0
400,1786,1,1,0,16553.2
951,614,1,0,0,5499.559707554833
397,841,1,1,0,6622.857142857143
179,1242,1,1,1,10724.09090909091
541,0,0,0,0,0.0
1028,340,1,0,0,2734.625
750,323,1,0,0,3680.285714285714
103,340,1,1,1,2092.25
633,514,1,1,0,7095.4
549,539,1,1,0,4564.944444444444
532,1191,1,0,0,10160.57142857143
672,0,0,0,0,0.0
1097,2665,1,1,0,11362.8
816,682,1,1,1,5387.5
488,399,1,1,0,3841.5
242,458,1,1,0,5165.8
183,626,1,0,0,4737.2
421,678,1,0,0,5524.222222222223
320,1874,1,0,0,12714.166666666666
718,0,0,0,0,0.0
442,0,0,0,0,0.0
725,587,1,1,1,5737.333333333333
865,538,1,0,0,5931.6
682,1268,1,0,0,7060.0
850,0,0,0,0,0.0
329,644,1,1,0,7166.0
262,4397,1,0,0,29361.14285714286
347,325,1,0,0,4190.333333333333
883,0,0,1,0,0.0
244,405,1,0,0,4016.393220338983
1104,552,1,1,1,7583.0
612,437,1,1,0,7362.571428571428
563,702,1,1,0,5793.0
970,172,1,0,0,1424.7142857142858
654,724,1,1,0,6856.130434782609
572,554,1,0,0,6776.0
890,357,1,0,0,4069.1666666666665
640,0,0,0,0,0.0
952,478,1,0,0,4479.429378531074
423,2018,1,0,0,11279.555555555555
852,524,1,0,0,3788.88
